Point Number,Latitude (deg),Longitude (deg),Revisit Time (sec)
402,46.35961467616674,60.37037037037036,16764.015978037758
214,46.35961467616674,61.11111111111111,16763.57947964972
403,46.35961467616674,61.85185185185185,16763.45402884716
404,46.35961467616674,62.59259259259258,16763.951522525982
215,46.35961467616674,63.33333333333333,16763.926085935323
405,46.35961467616674,64.07407407407408,16763.47267138638
406,46.35961467616674,64.81481481481481,16763.560691697232
216,46.35961467616674,65.55555555555556,16764.029688626535
407,46.35961467616674,66.29629629629629,16764.05204669718
408,46.35961467616674,67.03703703703702,16763.439783445327
217,46.35961467616674,67.77777777777777,16763.964508489473
409,46.35961467616674,68.51851851851852,16763.91525802156
410,46.35961467616674,69.25925925925925,16763.48645248165
218,46.35961467616674,70.0,16763.545587117143
411,46.35961467616674,70.74074074074075,16764.041865253508
412,46.35961467616674,71.48148148148147,16764.03829932559
219,46.35961467616674,72.22222222222221,16763.42843414651
413,46.35961467616674,72.96296296296296,16763.98125833273
414,46.35961467616674,73.7037037037037,16763.90659642205
220,46.35961467616674,74.44444444444444,16763.494058419397
415,46.35961467616674,75.18518518518519,16763.534021300147
416,46.35961467616674,75.92592592592592,16763.858817715955
221,46.35961467616674,76.66666666666666,16764.028016635275
417,46.35961467616674,77.4074074074074,16763.423031115904
418,46.35961467616674,78.14814814814814,16763.98881651915
222,46.35961467616674,78.88888888888889,16763.89192987999
419,46.35961467616674,79.62962962962963,16763.504626853683
759,46.35961467616674,80.37037037037037,16763.528062754835
745,46.35961467616674,81.11111111111111,16763.86612891854
760,46.35961467616674,81.85185185185185,16764.013955442904
761,46.35961467616674,82.59259259259258,16763.408500484657
76,46.90961077294452,49.25925925925925,16750.086168239766
77,46.90961077294452,49.99999999999999,16749.247107005605
78,46.90961077294452,50.74074074074073,16750.037651343737
79,46.90961077294452,52.222222222222214,16750.2535023822
