Point Number,Latitude (deg),Longitude (deg),Revisit Time (sec)
327,44.15963028905565,78.14814814814814,14525.740345256796
328,44.15963028905565,78.88888888888889,14522.096919191186
329,44.15963028905565,79.62962962962963,14525.794907073083
46,44.709626385833424,51.481481481481474,14542.966852732236
4,44.709626385833424,52.222222222222214,14543.44041313749
47,44.709626385833424,52.962962962962955,14542.391817108844
48,44.709626385833424,53.7037037037037,14543.089408945292
5,44.709626385833424,54.444444444444436,14544.690792423586
49,44.709626385833424,55.185185185185176,14544.611723885202
50,44.709626385833424,55.925925925925924,14540.92117810974
330,44.709626385833424,60.37037037037036,14543.264348735887
205,44.709626385833424,61.11111111111111,14544.01244012796
331,44.709626385833424,61.85185185185185,14542.916395974229
332,44.709626385833424,62.59259259259258,14543.649281193037
206,44.709626385833424,63.33333333333333,14544.419572143466
333,44.709626385833424,64.07407407407408,14540.813077157596
334,44.709626385833424,64.81481481481481,14544.46527218481
207,44.709626385833424,65.55555555555556,14543.69753844844
335,44.709626385833424,66.29629629629629,14542.967754882266
336,44.709626385833424,67.03703703703702,14542.269627015216
208,44.709626385833424,67.77777777777777,14543.31324980373
337,44.709626385833424,68.51851851851852,14543.090639646194
338,44.709626385833424,69.25925925925925,14543.82891355711
209,44.709626385833424,70.0,14544.608510960556
339,44.709626385833424,70.74074074074075,14543.470155046147
340,44.709626385833424,71.48148148148147,14544.279673912839
210,44.709626385833424,72.22222222222221,14540.959661648667
341,44.709626385833424,72.96296296296296,14544.657647886255
342,44.709626385833424,73.7037037037037,14543.879558487737
211,44.709626385833424,74.44444444444444,14543.13989488536
343,44.709626385833424,75.18518518518519,14542.432632676559
344,44.709626385833424,75.92592592592592,14542.22431186767
212,44.709626385833424,76.66666666666666,14542.917824840755
345,44.709626385833424,77.4074074074074,14543.64767368001
346,44.709626385833424,78.14814814814814,14544.415736190262
213,44.709626385833424,78.88888888888889,14540.814107675105
347,44.709626385833424,79.62962962962963,14544.469816034805
751,44.709626385833424,80.37037037037037,14543.69847433611
51,45.25962248261119,51.481481481481474,14561.673588332487
52,45.25962248261119,52.222222222222214,14562.141472190517
53,45.25962248261119,52.962962962962955,14561.104892685777
54,45.25962248261119,53.7037037037037,14561.794508022547
55,45.25962248261119,54.444444444444436,14562.527062416135
56,45.25962248261119,55.185185185185176,14563.29886210931
57,45.25962248261119,55.925925925925924,14559.650360407511
58,45.25962248261119,56.66666666666666,14562.967065882869
59,45.25962248261119,59.629629629629626,14561.843813347048
348,45.25962248261119,60.37037037037036,14561.967451808014
349,45.25962248261119,61.11111111111111,14562.70678370072
350,45.25962248261119,61.85185185185185,14561.623473184882
351,45.25962248261119,62.59259259259258,14562.347901285393
352,45.25962248261119,63.33333333333333,14563.109053918335
353,45.25962248261119,64.07407407407408,14559.543483334011
354,45.25962248261119,64.81481481481481,14563.1542757118
355,45.25962248261119,65.55555555555556,14562.395779844723
356,45.25962248261119,66.29629629629629,14561.674436619534
357,45.25962248261119,67.03703703703702,14560.98405589896
358,45.25962248261119,67.77777777777777,14562.01598783757
359,45.25962248261119,68.51851851851852,14561.795745902578
360,45.25962248261119,69.25925925925925,14562.525443730614
361,45.25962248261119,70.0,14563.295654354748
362,45.25962248261119,70.74074074074075,14562.170867857116
363,45.25962248261119,71.48148148148147,14562.970970156704
364,45.25962248261119,72.22222222222221,14559.688495703158
365,45.25962248261119,72.96296296296296,14559.966948709218
366,45.25962248261119,73.7037037037037,14562.575662014307
367,45.25962248261119,74.44444444444444,14561.844599724136
368,45.25962248261119,75.18518518518519,14561.145225369168
369,45.25962248261119,75.92592592592592,14560.939201606787
370,45.25962248261119,76.66666666666666,14561.62490187143
371,45.25962248261119,77.4074074074074,14562.346345909988
372,45.25962248261119,78.14814814814814,14563.105214043579
373,45.25962248261119,78.88888888888889,14559.544469786313
374,45.25962248261119,79.62962962962963,14563.158823782142
752,45.25962248261119,80.37037037037037,14562.396666121902
753,45.25962248261119,81.11111111111111,14559.818874751043
754,45.25962248261119,81.85185185185185,14562.757778575586
755,45.25962248261119,82.59259259259258,14562.016794634459
60,45.809618579388975,52.962962962962955,14579.831923628226
61,45.809618579388975,53.7037037037037,14580.513743239979
62,45.809618579388975,54.444444444444436,14581.237887839554
63,45.809618579388975,55.185185185185176,14578.741951514734
64,45.809618579388975,55.925925925925924,14578.39316335303
65,45.809618579388975,56.66666666666666,14581.672839172767
66,45.809618579388975,57.407407407407405,14580.93276831918
67,45.809618579388975,58.14814814814814,14580.228901824274
68,45.809618579388975,58.888888888888886,14581.281045401935
69,45.809618579388975,59.629629629629626,14580.56270805234
375,45.809618579388975,60.37037037037036,14580.684734728478
376,45.809618579388975,61.11111111111111,14581.415524186232
377,45.809618579388975,61.85185185185185,14580.34592963953
378,45.809618579388975,62.59259259259258,14581.060810062918
379,45.809618579388975,63.33333333333333,14581.813060657936
380,45.809618579388975,64.07407407407408,14578.287486682297
381,45.809618579388975,64.81481481481481,14581.857821285026
382,45.809618579388975,65.55555555555556,14581.108308767201
383,45.809618579388975,66.29629629629629,14580.395200518891
384,45.809618579388975,67.03703703703702,14579.7124061496
385,45.809618579388975,67.77777777777777,14580.732901829877
386,45.809618579388975,68.51851851851852,14580.514988267707
387,45.809618579388975,69.25925925925925,14581.23632004112
388,45.809618579388975,70.0,14578.74561860232
389,45.809618579388975,70.74074074074075,14580.885822462267
390,45.809618579388975,71.48148148148147,14581.676725811602
391,45.809618579388975,72.22222222222221,14578.430956810538
392,45.809618579388975,72.96296296296296,14578.706403991499
393,45.809618579388975,73.7037037037037,14581.286107836117
394,45.809618579388975,74.44444444444444,14580.563433807925
395,45.809618579388975,75.18518518518519,14579.871779546025
396,45.809618579388975,75.92592592592592,14579.668004487874
397,45.809618579388975,76.66666666666666,14580.347360789368
398,45.809618579388975,77.4074074074074,14581.059310935729
399,45.809618579388975,78.14814814814814,14581.809219980321
400,45.809618579388975,78.88888888888889,14578.288428641827
401,45.809618579388975,79.62962962962963,14581.862364945206
756,45.809618579388975,80.37037037037037,14581.109165382659
757,45.809618579388975,81.11111111111111,14578.55991697358
758,45.809618579388975,81.85185185185185,14581.466094871692
70,46.35961467616674,53.7037037037037,14599.247563855432
6,46.35961467616674,54.444444444444436,14599.96351467655
71,46.35961467616674,55.185185185185176,14597.495122596913
72,46.35961467616674,55.925925925925924,14597.150019295601
7,46.35961467616674,56.66666666666666,14600.39352997084
73,46.35961467616674,57.407407407407405,14599.662033835077
74,46.35961467616674,58.14814814814814,14598.961284061894
